Payment_ID,Loan_ID,Due_Date,Payment_Date,EMI_Amount,Amount_Paid,Payment_Status,Days_Past_Due,Payment_Mode
LP00013798,L002110,2024-04-20 00:00:00,2024-04-20 00:00:00,1381.5,1381.5,Paid,0,Branch
LP00013799,L002110,2024-05-20 00:00:00,2024-05-20 00:00:00,1381.5,1381.5,Paid,0,Branch
LP00013800,L002110,2024-06-20 00:00:00,2024-06-20 00:00:00,1381.5,1381.5,Paid,0,NEFT
LP00013801,L002110,2024-07-20 00:00:00,2024-07-20 00:00:00,1381.5,1381.5,Paid,0,UPI
LP00013802,L002110,2024-08-20 00:00:00,2024-08-20 00:00:00,1381.5,1381.5,Paid,0,Branch
LP00013803,L002110,2024-09-20 00:00:00,2024-09-20 00:00:00,1381.5,1381.5,Paid,0,Branch
LP00013804,L002112,2025-11-14 00:00:00,2025-11-14 00:00:00,31992.0,31992.0,Paid,0,Branch
LP00013805,L002112,2025-12-14 00:00:00,2025-12-14 00:00:00,31992.0,31992.0,Paid,0,UPI
LP00013806,L002112,2026-01-14 00:00:00,2026-01-14 00:00:00,31992.0,31992.0,Paid,0,NEFT
LP00013807,L002112,2026-02-14 00:00:00,2026-03-14 00:00:00,31992.0,31992.0,Late,28,Auto Debit
LP00013808,L002112,2026-03-14 00:00:00,2026-03-14 00:00:00,31992.0,31992.0,Paid,0,Branch
LP00013809,L002112,2026-04-14 00:00:00,2026-04-14 00:00:00,31992.0,31992.0,Paid,0,UPI
LP00013810,L002112,2026-05-14 00:00:00,2026-05-14 00:00:00,31992.0,31992.0,Paid,0,Auto Debit
LP00013811,L002112,2026-06-14 00:00:00,2026-06-14 00:00:00,31992.0,31992.0,Paid,0,Auto Debit
LP00013812,L002112,2026-07-14 00:00:00,2026-07-14 00:00:00,31992.0,31992.0,Paid,0,UPI
LP00013813,L002113,2023-08-22 00:00:00,2023-08-22 00:00:00,12456.0,12456.0,Paid,0,Branch
LP00013814,L002113,2023-09-22 00:00:00,2023-09-22 00:00:00,12456.0,12456.0,Paid,0,UPI
LP00013815,L002113,2023-10-22 00:00:00,2023-10-22 00:00:00,12456.0,12456.0,Paid,0,NEFT
LP00013816,L002113,2023-11-22 00:00:00,2023-11-22 00:00:00,12456.0,12456.0,Paid,0,Branch
LP00013817,L002113,2023-12-22 00:00:00,2024-03-05 00:00:00,12456.0,7749.99,Overdue,74,NEFT
LP00013818,L002113,2024-01-22 00:00:00,2024-01-22 00:00:00,12456.0,12456.0,Paid,0,Branch
LP00013819,L002113,2024-02-22 00:00:00,2024-02-22 00:00:00,12456.0,12456.0,Paid,0,Auto Debit
LP00013820,L002113,2024-03-22 00:00:00,2024-03-22 00:00:00,12456.0,12456.0,Paid,0,NEFT
LP00013821,L002113,2024-04-22 00:00:00,2024-04-22 00:00:00,12456.0,12456.0,Paid,0,Branch
LP00013822,L002113,2024-05-22 00:00:00,2024-05-22 00:00:00,12456.0,12456.0,Paid,0,NEFT
LP00013823,L002113,2024-06-22 00:00:00,2024-06-22 00:00:00,12456.0,12456.0,Paid,0,NEFT
LP00013824,L002115,2023-07-04 00:00:00,2023-07-04 00:00:00,33367.5,33367.5,Paid,0,Branch
LP00013825,L002115,2023-08-04 00:00:00,2023-08-04 00:00:00,33367.5,33367.5,Paid,0,UPI
LP00013826,L002115,2023-09-04 00:00:00,2023-09-04 00:00:00,33367.5,33367.5,Paid,0,Auto Debit
LP00013827,L002115,2023-10-04 00:00:00,2023-10-04 00:00:00,33367.5,33367.5,Paid,0,UPI
LP00013828,L002115,2023-11-04 00:00:00,2023-11-04 00:00:00,33367.5,33367.5,Paid,0,Branch
LP00013829,L002115,2023-12-04 00:00:00,2023-12-04 00:00:00,33367.5,33367.5,Paid,0,NEFT
LP00013830,L002115,2024-01-04 00:00:00,2024-01-04 00:00:00,33367.5,33367.5,Paid,0,Auto Debit
LP00013831,L002115,2024-02-04 00:00:00,2024-02-04 00:00:00,33367.5,33367.5,Paid,0,NEFT
LP00013832,L002115,2024-03-04 00:00:00,2024-03-04 00:00:00,33367.5,33367.5,Paid,0,Branch
LP00013833,L002115,2024-04-04 00:00:00,2024-04-04 00:00:00,33367.5,33367.5,Paid,0,Auto Debit
LP00013834,L002115,2024-05-04 00:00:00,2024-05-04 00:00:00,33367.5,33367.5,Paid,0,NEFT
LP00013835,L002115,2024-06-04 00:00:00,2024-09-06 00:00:00,33367.5,17341.18,Overdue,94,NEFT
LP00013836,L002118,2023-04-24 00:00:00,2023-04-24 00:00:00,27984.0,27984.0,Paid,0,Auto Debit
LP00013837,L002118,2023-05-24 00:00:00,2023-05-24 00:00:00,27984.0,27984.0,Paid,0,NEFT
LP00013838,L002118,2023-06-24 00:00:00,2023-06-24 00:00:00,27984.0,27984.0,Paid,0,UPI
LP00013839,L002118,2023-07-24 00:00:00,2023-07-24 00:00:00,27984.0,27984.0,Paid,0,UPI
LP00013840,L002118,2023-08-24 00:00:00,2023-10-09 00:00:00,27984.0,24716.02,Overdue,46,Branch
LP00013841,L002118,2023-09-24 00:00:00,2023-09-24 00:00:00,27984.0,27984.0,Paid,0,Branch
LP00013842,L002118,2023-10-24 00:00:00,2023-10-24 00:00:00,27984.0,27984.0,Paid,0,NEFT
LP00013843,L002118,2023-11-24 00:00:00,2023-11-24 00:00:00,27984.0,27984.0,Paid,0,UPI
LP00013844,L002118,2023-12-24 00:00:00,2023-12-24 00:00:00,27984.0,27984.0,Paid,0,UPI
LP00013845,L002119,2023-04-14 00:00:00,2023-04-14 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00013846,L002119,2023-05-14 00:00:00,2023-08-13 00:00:00,1000.0,823.34,Overdue,91,UPI
LP00013847,L002119,2023-06-14 00:00:00,2023-06-14 00:00:00,1000.0,1000.0,Paid,0,NEFT
LP00013848,L002119,2023-07-14 00:00:00,2023-07-14 00:00:00,1000.0,1000.0,Paid,0,Branch
LP00013849,L002119,2023-08-14 00:00:00,2023-08-14 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00013850,L002119,2023-09-14 00:00:00,2023-09-14 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00013851,L002119,2023-10-14 00:00:00,2023-10-14 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00013852,L002119,2023-11-14 00:00:00,2024-01-14 00:00:00,1000.0,757.22,Overdue,61,UPI
LP00013853,L002120,2026-07-12 00:00:00,2026-07-12 00:00:00,5646.0,5646.0,Paid,0,Auto Debit
LP00013854,L002121,2025-08-17 00:00:00,2025-08-17 00:00:00,4059.0,4059.0,Paid,0,Auto Debit
LP00013855,L002121,2025-09-17 00:00:00,2025-09-17 00:00:00,4059.0,4059.0,Paid,0,NEFT
LP00013856,L002121,2025-10-17 00:00:00,2025-10-17 00:00:00,4059.0,4059.0,Paid,0,NEFT
LP00013857,L002121,2025-11-17 00:00:00,2025-11-17 00:00:00,4059.0,4059.0,Paid,0,NEFT
LP00013858,L002121,2025-12-17 00:00:00,2025-12-17 00:00:00,4059.0,4059.0,Paid,0,UPI
LP00013859,L002121,2026-01-17 00:00:00,2026-01-17 00:00:00,4059.0,4059.0,Paid,0,NEFT
LP00013860,L002121,2026-02-17 00:00:00,2026-02-17 00:00:00,4059.0,4059.0,Paid,0,Auto Debit
LP00013861,L002121,2026-03-17 00:00:00,2026-03-17 00:00:00,4059.0,4059.0,Paid,0,Auto Debit
LP00013862,L002121,2026-04-17 00:00:00,2026-04-17 00:00:00,4059.0,4059.0,Paid,0,Auto Debit
LP00013863,L002121,2026-05-17 00:00:00,2026-05-17 00:00:00,4059.0,4059.0,Paid,0,UPI
LP00013864,L002121,2026-06-17 00:00:00,2026-06-17 00:00:00,4059.0,4059.0,Paid,0,Branch
LP00013865,L002121,2026-07-17 00:00:00,2026-07-17 00:00:00,4059.0,4059.0,Paid,0,Branch
LP00013866,L002124,2026-04-05 00:00:00,2026-04-05 00:00:00,3544.2,3544.2,Paid,0,UPI
LP00013867,L002124,2026-05-05 00:00:00,2026-05-05 00:00:00,3544.2,3544.2,Paid,0,UPI
LP00013868,L002124,2026-06-05 00:00:00,2026-08-22 00:00:00,3544.2,1895.27,Overdue,78,UPI
LP00013869,L002124,2026-07-05 00:00:00,2026-07-05 00:00:00,3544.2,3544.2,Paid,0,NEFT
LP00013870,L002126,2025-06-28 00:00:00,2025-06-28 00:00:00,7878.0,7878.0,Paid,0,Branch
LP00013871,L002126,2025-07-28 00:00:00,2025-10-09 00:00:00,7878.0,5770.25,Overdue,73,NEFT
LP00013872,L002126,2025-08-28 00:00:00,2025-08-28 00:00:00,7878.0,7878.0,Paid,0,UPI
LP00013873,L002126,2025-09-28 00:00:00,2025-09-28 00:00:00,7878.0,7878.0,Paid,0,UPI
LP00013874,L002126,2025-10-28 00:00:00,2025-10-28 00:00:00,7878.0,7878.0,Paid,0,NEFT
LP00013875,L002126,2025-11-28 00:00:00,2025-11-28 00:00:00,7878.0,7878.0,Paid,0,Branch
LP00013876,L002126,2025-12-28 00:00:00,2025-12-28 00:00:00,7878.0,7878.0,Paid,0,Branch
LP00013877,L002126,2026-01-28 00:00:00,2026-01-28 00:00:00,7878.0,7878.0,Paid,0,Branch
LP00013878,L002126,2026-02-28 00:00:00,2026-02-28 00:00:00,7878.0,7878.0,Paid,0,Auto Debit
LP00013879,L002126,2026-03-28 00:00:00,2026-03-28 00:00:00,7878.0,7878.0,Paid,0,UPI
LP00013880,L002126,2026-04-28 00:00:00,2026-05-24 00:00:00,7878.0,7878.0,Late,26,UPI
LP00013881,L002126,2026-05-28 00:00:00,2026-07-01 00:00:00,7878.0,6263.81,Overdue,34,UPI
LP00013882,L002126,2026-06-28 00:00:00,2026-06-28 00:00:00,7878.0,7878.0,Paid,0,Branch
LP00013883,L002127,2024-11-29 00:00:00,2024-11-29 00:00:00,26041.5,26041.5,Paid,0,Branch
LP00013884,L002127,2024-12-29 00:00:00,2024-12-29 00:00:00,26041.5,26041.5,Paid,0,Auto Debit
LP00013885,L002127,2025-01-29 00:00:00,2025-01-29 00:00:00,26041.5,26041.5,Paid,0,NEFT
LP00013886,L002127,2025-02-28 00:00:00,2025-04-26 00:00:00,26041.5,16952.49,Overdue,57,NEFT
LP00013887,L002127,2025-03-29 00:00:00,2025-03-29 00:00:00,26041.5,26041.5,Paid,0,Auto Debit
LP00013888,L002127,2025-04-29 00:00:00,2025-04-29 00:00:00,26041.5,26041.5,Paid,0,Branch
LP00013889,L002127,2025-05-29 00:00:00,2025-05-29 00:00:00,26041.5,26041.5,Paid,0,Auto Debit
LP00013890,L002127,2025-06-29 00:00:00,2025-06-29 00:00:00,26041.5,26041.5,Paid,0,Branch
LP00013891,L002127,2025-07-29 00:00:00,2025-07-29 00:00:00,26041.5,26041.5,Paid,0,Auto Debit
LP00013892,L002127,2025-08-29 00:00:00,2025-08-29 00:00:00,26041.5,26041.5,Paid,0,UPI
LP00013893,L002127,2025-09-29 00:00:00,2025-09-29 00:00:00,26041.5,26041.5,Paid,0,NEFT
LP00013894,L002127,2025-10-29 00:00:00,2025-10-29 00:00:00,26041.5,26041.5,Paid,0,NEFT
LP00013895,L002127,2025-11-29 00:00:00,2025-11-29 00:00:00,26041.5,26041.5,Paid,0,Branch
LP00013896,L002127,2025-12-29 00:00:00,2025-12-29 00:00:00,26041.5,26041.5,Paid,0,NEFT
LP00013897,L002128,2026-06-01 00:00:00,2026-06-01 00:00:00,1407.6,1407.6,Paid,0,Branch
LP00013898,L002128,2026-07-01 00:00:00,2026-07-01 00:00:00,1407.6,1407.6,Paid,0,NEFT
LP00013899,L002129,2026-04-24 00:00:00,2026-04-24 00:00:00,1000.0,1000.0,Paid,0,Branch
LP00013900,L002129,2026-05-24 00:00:00,2026-06-13 00:00:00,1000.0,1000.0,Late,20,Auto Debit
LP00013901,L002129,2026-06-24 00:00:00,2026-06-24 00:00:00,1000.0,1000.0,Paid,0,NEFT
LP00013902,L002130,2023-10-08 00:00:00,2023-10-08 00:00:00,1000.0,1000.0,Paid,0,Branch
LP00013903,L002130,2023-11-08 00:00:00,2023-12-05 00:00:00,1000.0,1000.0,Late,27,Branch
LP00013904,L002130,2023-12-08 00:00:00,2023-12-08 00:00:00,1000.0,1000.0,Paid,0,NEFT
LP00013905,L002130,2024-01-08 00:00:00,2024-01-08 00:00:00,1000.0,1000.0,Paid,0,Branch
LP00013906,L002130,2024-02-08 00:00:00,2024-02-08 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00013907,L002131,2025-09-30 00:00:00,2025-09-30 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00013908,L002131,2025-10-31 00:00:00,2025-10-31 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00013909,L002131,2025-11-30 00:00:00,2025-11-30 00:00:00,1000.0,1000.0,Paid,0,Branch
LP00013910,L002131,2025-12-31 00:00:00,2025-12-31 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00013911,L002131,2026-01-31 00:00:00,2026-01-31 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00013912,L002131,2026-02-28 00:00:00,2026-02-28 00:00:00,1000.0,1000.0,Paid,0,Branch
LP00013913,L002131,2026-03-31 00:00:00,2026-03-31 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00013914,L002131,2026-04-30 00:00:00,2026-04-30 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00013915,L002131,2026-05-31 00:00:00,2026-06-10 00:00:00,1000.0,1000.0,Late,10,Auto Debit
LP00013916,L002131,2026-06-30 00:00:00,2026-06-30 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00013917,L002132,2023-08-03 00:00:00,2023-08-03 00:00:00,1542.0,1542.0,Paid,0,Branch
LP00013918,L002132,2023-09-03 00:00:00,2023-09-03 00:00:00,1542.0,1542.0,Paid,0,Auto Debit
LP00013919,L002132,2023-10-03 00:00:00,2023-10-03 00:00:00,1542.0,1542.0,Paid,0,Branch
LP00013920,L002132,2023-11-03 00:00:00,2023-11-03 00:00:00,1542.0,1542.0,Paid,0,Branch
LP00013921,L002132,2023-12-03 00:00:00,2023-12-03 00:00:00,1542.0,1542.0,Paid,0,UPI
LP00013922,L002132,2024-01-03 00:00:00,2024-01-03 00:00:00,1542.0,1542.0,Paid,0,Auto Debit
LP00013923,L002132,2024-02-03 00:00:00,2024-02-04 00:00:00,1542.0,1542.0,Late,1,Auto Debit
LP00013924,L002133,2023-09-28 00:00:00,2023-11-27 00:00:00,27477.0,13605.65,Overdue,60,Branch
LP00013925,L002133,2023-10-28 00:00:00,2023-10-28 00:00:00,27477.0,27477.0,Paid,0,NEFT
LP00013926,L002133,2023-11-28 00:00:00,2023-11-28 00:00:00,27477.0,27477.0,Paid,0,NEFT
LP00013927,L002133,2023-12-28 00:00:00,2023-12-28 00:00:00,27477.0,27477.0,Paid,0,NEFT
LP00013928,L002133,2024-01-28 00:00:00,2024-01-28 00:00:00,27477.0,27477.0,Paid,0,Branch
LP00013929,L002133,2024-02-28 00:00:00,2024-02-28 00:00:00,27477.0,27477.0,Paid,0,Branch
LP00013930,L002133,2024-03-28 00:00:00,2024-03-28 00:00:00,27477.0,27477.0,Paid,0,NEFT
LP00013931,L002133,2024-04-28 00:00:00,2024-04-28 00:00:00,27477.0,27477.0,Paid,0,NEFT
LP00013932,L002133,2024-05-28 00:00:00,2024-05-28 00:00:00,27477.0,27477.0,Paid,0,Branch
LP00013933,L002134,2025-08-17 00:00:00,2025-08-17 00:00:00,3089.7,3089.7,Paid,0,Branch
LP00013934,L002134,2025-09-17 00:00:00,2025-10-11 00:00:00,3089.7,3089.7,Late,24,NEFT
LP00013935,L002134,2025-10-17 00:00:00,2025-10-17 00:00:00,3089.7,3089.7,Paid,0,NEFT
LP00013936,L002134,2025-11-17 00:00:00,2025-11-17 00:00:00,3089.7,3089.7,Paid,0,NEFT
LP00013937,L002134,2025-12-17 00:00:00,2025-12-17 00:00:00,3089.7,3089.7,Paid,0,Branch
LP00013938,L002134,2026-01-17 00:00:00,2026-01-17 00:00:00,3089.7,3089.7,Paid,0,NEFT
LP00013939,L002134,2026-02-17 00:00:00,2026-02-17 00:00:00,3089.7,3089.7,Paid,0,Auto Debit
LP00013940,L002134,2026-03-17 00:00:00,2026-03-17 00:00:00,3089.7,3089.7,Paid,0,UPI
LP00013941,L002134,2026-04-17 00:00:00,2026-04-17 00:00:00,3089.7,3089.7,Paid,0,NEFT
LP00013942,L002136,2025-10-01 00:00:00,2025-10-01 00:00:00,2228.4,2228.4,Paid,0,Branch
LP00013943,L002136,2025-11-01 00:00:00,2025-11-01 00:00:00,2228.4,2228.4,Paid,0,Branch
LP00013944,L002136,2025-12-01 00:00:00,2025-12-01 00:00:00,2228.4,2228.4,Paid,0,NEFT
LP00013945,L002136,2026-01-01 00:00:00,2026-01-01 00:00:00,2228.4,2228.4,Paid,0,Auto Debit
LP00013946,L002136,2026-02-01 00:00:00,2026-02-01 00:00:00,2228.4,2228.4,Paid,0,Auto Debit
LP00013947,L002136,2026-03-01 00:00:00,2026-03-01 00:00:00,2228.4,2228.4,Paid,0,Auto Debit
LP00013948,L002136,2026-04-01 00:00:00,2026-04-01 00:00:00,2228.4,2228.4,Paid,0,Branch
LP00013949,L002136,2026-05-01 00:00:00,2026-05-01 00:00:00,2228.4,2228.4,Paid,0,Branch
LP00013950,L002136,2026-06-01 00:00:00,2026-06-01 00:00:00,2228.4,2228.4,Paid,0,NEFT
LP00013951,L002136,2026-07-01 00:00:00,2026-07-01 00:00:00,2228.4,2228.4,Paid,0,Branch
LP00013952,L002137,2023-08-09 00:00:00,2023-08-09 00:00:00,5949.0,5949.0,Paid,0,UPI
LP00013953,L002137,2023-09-09 00:00:00,2023-09-09 00:00:00,5949.0,5949.0,Paid,0,NEFT
LP00013954,L002137,2023-10-09 00:00:00,2023-10-09 00:00:00,5949.0,5949.0,Paid,0,Auto Debit
LP00013955,L002137,2023-11-09 00:00:00,2023-11-09 00:00:00,5949.0,5949.0,Paid,0,NEFT
LP00013956,L002137,2023-12-09 00:00:00,2023-12-09 00:00:00,5949.0,5949.0,Paid,0,Auto Debit
LP00013957,L002137,2024-01-09 00:00:00,2024-01-09 00:00:00,5949.0,5949.0,Paid,0,Branch
LP00013958,L002137,2024-02-09 00:00:00,2024-02-09 00:00:00,5949.0,5949.0,Paid,0,Branch
LP00013959,L002137,2024-03-09 00:00:00,2024-03-09 00:00:00,5949.0,5949.0,Paid,0,NEFT
LP00013960,L002137,2024-04-09 00:00:00,2024-04-09 00:00:00,5949.0,5949.0,Paid,0,NEFT
LP00013961,L002139,2024-09-14 00:00:00,2024-09-14 00:00:00,11296.8,11296.8,Paid,0,NEFT
LP00013962,L002139,2024-10-14 00:00:00,2024-12-19 00:00:00,11296.8,8733.04,Overdue,66,Auto Debit
LP00013963,L002139,2024-11-14 00:00:00,2024-11-14 00:00:00,11296.8,11296.8,Paid,0,UPI
LP00013964,L002139,2024-12-14 00:00:00,2025-03-20 00:00:00,11296.8,5808.08,Overdue,96,UPI
LP00013965,L002140,2024-03-21 00:00:00,2024-03-21 00:00:00,6979.8,6979.8,Paid,0,NEFT
LP00013966,L002140,2024-04-21 00:00:00,2024-04-21 00:00:00,6979.8,6979.8,Paid,0,NEFT
LP00013967,L002140,2024-05-21 00:00:00,2024-05-21 00:00:00,6979.8,6979.8,Paid,0,NEFT
LP00013968,L002140,2024-06-21 00:00:00,2024-06-21 00:00:00,6979.8,6979.8,Paid,0,Auto Debit
LP00013969,L002141,2023-09-28 00:00:00,2023-09-28 00:00:00,40266.0,40266.0,Paid,0,Branch
LP00013970,L002141,2023-10-28 00:00:00,2023-10-28 00:00:00,40266.0,40266.0,Paid,0,NEFT
LP00013971,L002141,2023-11-28 00:00:00,2023-11-28 00:00:00,40266.0,40266.0,Paid,0,Auto Debit
LP00013972,L002141,2023-12-28 00:00:00,2024-02-19 00:00:00,40266.0,17566.96,Overdue,53,UPI
LP00013973,L002141,2024-01-28 00:00:00,2024-01-28 00:00:00,40266.0,40266.0,Paid,0,UPI
LP00013974,L002141,2024-02-28 00:00:00,2024-02-28 00:00:00,40266.0,40266.0,Paid,0,UPI
LP00013975,L002141,2024-03-28 00:00:00,2024-03-28 00:00:00,40266.0,40266.0,Paid,0,Branch
LP00013976,L002141,2024-04-28 00:00:00,2024-04-28 00:00:00,40266.0,40266.0,Paid,0,Branch
LP00013977,L002141,2024-05-28 00:00:00,2024-05-28 00:00:00,40266.0,40266.0,Paid,0,Auto Debit
LP00013978,L002141,2024-06-28 00:00:00,2024-06-28 00:00:00,40266.0,40266.0,Paid,0,UPI
LP00013979,L002141,2024-07-28 00:00:00,2024-09-26 00:00:00,40266.0,19552.7,Overdue,60,NEFT
LP00013980,L002141,2024-08-28 00:00:00,2024-11-24 00:00:00,40266.0,27070.12,Overdue,88,Branch
LP00013981,L002142,2024-02-02 00:00:00,2024-02-02 00:00:00,43443.0,43443.0,Paid,0,Auto Debit
LP00013982,L002142,2024-03-02 00:00:00,2024-03-02 00:00:00,43443.0,43443.0,Paid,0,Auto Debit
LP00013983,L002142,2024-04-02 00:00:00,2024-04-02 00:00:00,43443.0,43443.0,Paid,0,Branch
LP00013984,L002142,2024-05-02 00:00:00,2024-05-02 00:00:00,43443.0,43443.0,Paid,0,Auto Debit
LP00013985,L002142,2024-06-02 00:00:00,2024-06-02 00:00:00,43443.0,43443.0,Paid,0,UPI
LP00013986,L002142,2024-07-02 00:00:00,2024-07-02 00:00:00,43443.0,43443.0,Paid,0,Branch
LP00013987,L002142,2024-08-02 00:00:00,2024-08-02 00:00:00,43443.0,43443.0,Paid,0,UPI
LP00013988,L002142,2024-09-02 00:00:00,2024-09-02 00:00:00,43443.0,43443.0,Paid,0,Auto Debit
LP00013989,L002142,2024-10-02 00:00:00,2024-10-02 00:00:00,43443.0,43443.0,Paid,0,NEFT
LP00013990,L002143,2025-08-30 00:00:00,2025-08-30 00:00:00,5666.4,5666.4,Paid,0,NEFT
LP00013991,L002143,2025-09-30 00:00:00,2025-09-30 00:00:00,5666.4,5666.4,Paid,0,UPI
LP00013992,L002143,2025-10-30 00:00:00,2025-10-30 00:00:00,5666.4,5666.4,Paid,0,UPI
LP00013993,L002143,2025-11-30 00:00:00,2025-11-30 00:00:00,5666.4,5666.4,Paid,0,Branch
LP00013994,L002143,2025-12-30 00:00:00,2025-12-30 00:00:00,5666.4,5666.4,Paid,0,Auto Debit
LP00013995,L002144,2025-05-15 00:00:00,2025-05-15 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00013996,L002144,2025-06-15 00:00:00,2025-06-15 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00013997,L002144,2025-07-15 00:00:00,2025-07-15 00:00:00,1000.0,1000.0,Paid,0,NEFT
LP00013998,L002144,2025-08-15 00:00:00,2025-08-15 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00013999,L002144,2025-09-15 00:00:00,2025-09-15 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00014000,L002144,2025-10-15 00:00:00,2026-01-17 00:00:00,1000.0,793.67,Overdue,94,Auto Debit
LP00014001,L002144,2025-11-15 00:00:00,2025-11-15 00:00:00,1000.0,1000.0,Paid,0,NEFT
LP00014002,L002144,2025-12-15 00:00:00,2025-12-15 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00014003,L002144,2026-01-15 00:00:00,2026-01-15 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00014004,L002144,2026-02-15 00:00:00,2026-04-30 00:00:00,1000.0,892.21,Overdue,74,NEFT
LP00014005,L002148,2024-11-16 00:00:00,2024-11-16 00:00:00,24103.8,24103.8,Paid,0,Auto Debit
LP00014006,L002148,2024-12-16 00:00:00,2024-12-16 00:00:00,24103.8,24103.8,Paid,0,Branch
LP00014007,L002148,2025-01-16 00:00:00,2025-01-16 00:00:00,24103.8,24103.8,Paid,0,Auto Debit
LP00014008,L002148,2025-02-16 00:00:00,2025-02-16 00:00:00,24103.8,24103.8,Paid,0,Branch
LP00014009,L002148,2025-03-16 00:00:00,2025-03-16 00:00:00,24103.8,24103.8,Paid,0,Branch
LP00014010,L002148,2025-04-16 00:00:00,2025-04-16 00:00:00,24103.8,24103.8,Paid,0,Branch
LP00014011,L002148,2025-05-16 00:00:00,2025-05-16 00:00:00,24103.8,24103.8,Paid,0,UPI
LP00014012,L002148,2025-06-16 00:00:00,2025-06-16 00:00:00,24103.8,24103.8,Paid,0,NEFT
LP00014013,L002148,2025-07-16 00:00:00,2025-07-23 00:00:00,24103.8,24103.8,Late,7,NEFT
LP00014014,L002148,2025-08-16 00:00:00,2025-08-16 00:00:00,24103.8,24103.8,Paid,0,UPI
LP00014015,L002148,2025-09-16 00:00:00,2025-09-16 00:00:00,24103.8,24103.8,Paid,0,NEFT
LP00014016,L002148,2025-10-16 00:00:00,2025-10-16 00:00:00,24103.8,24103.8,Paid,0,Auto Debit
LP00014017,L002148,2025-11-16 00:00:00,2025-11-16 00:00:00,24103.8,24103.8,Paid,0,UPI
LP00014018,L002148,2025-12-16 00:00:00,2025-12-16 00:00:00,24103.8,24103.8,Paid,0,NEFT
LP00014019,L002148,2026-01-16 00:00:00,2026-01-16 00:00:00,24103.8,24103.8,Paid,0,Branch
LP00014020,L002148,2026-02-16 00:00:00,2026-02-16 00:00:00,24103.8,24103.8,Paid,0,NEFT
LP00014021,L002149,2023-07-25 00:00:00,2023-07-25 00:00:00,6225.0,6225.0,Paid,0,Auto Debit
LP00014022,L002149,2023-08-25 00:00:00,2023-08-25 00:00:00,6225.0,6225.0,Paid,0,NEFT
LP00014023,L002149,2023-09-25 00:00:00,2023-09-25 00:00:00,6225.0,6225.0,Paid,0,NEFT
LP00014024,L002149,2023-10-25 00:00:00,2023-10-25 00:00:00,6225.0,6225.0,Paid,0,Auto Debit
LP00014025,L002149,2023-11-25 00:00:00,2023-11-25 00:00:00,6225.0,6225.0,Paid,0,Branch
LP00014026,L002149,2023-12-25 00:00:00,2023-12-25 00:00:00,6225.0,6225.0,Paid,0,UPI
LP00014027,L002150,2023-12-06 00:00:00,2023-12-06 00:00:00,5038.2,5038.2,Paid,0,NEFT
LP00014028,L002150,2024-01-06 00:00:00,2024-02-10 00:00:00,5038.2,3571.77,Overdue,35,Branch
LP00014029,L002150,2024-02-06 00:00:00,2024-03-26 00:00:00,5038.2,3873.67,Overdue,49,Branch
LP00014030,L002150,2024-03-06 00:00:00,2024-03-21 00:00:00,5038.2,5038.2,Late,15,NEFT
LP00014031,L002150,2024-04-06 00:00:00,2024-04-06 00:00:00,5038.2,5038.2,Paid,0,Auto Debit
LP00014032,L002150,2024-05-06 00:00:00,2024-05-06 00:00:00,5038.2,5038.2,Paid,0,NEFT
LP00014033,L002150,2024-06-06 00:00:00,2024-09-03 00:00:00,5038.2,3099.94,Overdue,89,Branch
LP00014034,L002150,2024-07-06 00:00:00,2024-07-06 00:00:00,5038.2,5038.2,Paid,0,UPI
LP00014035,L002150,2024-08-06 00:00:00,2024-08-06 00:00:00,5038.2,5038.2,Paid,0,NEFT
LP00014036,L002150,2024-09-06 00:00:00,2024-09-06 00:00:00,5038.2,5038.2,Paid,0,Auto Debit
LP00014037,L002150,2024-10-06 00:00:00,2024-10-06 00:00:00,5038.2,5038.2,Paid,0,NEFT
LP00014038,L002150,2024-11-06 00:00:00,2025-01-09 00:00:00,5038.2,3866.07,Overdue,64,Auto Debit
LP00014039,L002150,2024-12-06 00:00:00,2024-12-06 00:00:00,5038.2,5038.2,Paid,0,UPI
LP00014040,L002150,2025-01-06 00:00:00,2025-01-06 00:00:00,5038.2,5038.2,Paid,0,Branch
LP00014041,L002150,2025-02-06 00:00:00,2025-02-06 00:00:00,5038.2,5038.2,Paid,0,Auto Debit
